date,batch_id,timestamp,consumption,power_spike,power_drop,high_pf,low_pf,batch_status,production,anomaly_count,anomaly_intensity
09-04-2025,9,09-04-2025 09:00,1018.406968,1,3,1,1,1,1000,6,-1
09-04-2025,10,09-04-2025 10:00,1032.53202,5,2,1,1,1,1000,9,9
09-04-2025,11,09-04-2025 11:00,1019.271243,1,2,1,0,1,1000,4,-1
09-04-2025,12,09-04-2025 12:00,1020.436911,1,2,0,2,1,1000,5,2
09-04-2025,13,09-04-2025 13:00,1030.748781,2,2,0,3,1,1000,7,6
09-04-2025,14,09-04-2025 14:00,1011.934306,1,2,0,0,1,1000,3,-2
09-04-2025,15,09-04-2025 15:00,1025.899692,1,1,0,2,1,1000,4,4
09-04-2025,16,09-04-2025 16:00,1019.479537,1,2,2,0,1,1000,5,0
09-04-2025,17,09-04-2025 17:00,1030.473067,1,3,1,3,1,1000,8,3
09-04-2025,18,09-04-2025 18:00,1020.735342,1,3,0,2,1,1000,6,0
09-04-2025,19,09-04-2025 19:00,1027.477676,2,2,1,2,1,1000,7,5
09-04-2025,20,09-04-2025 20:00,1006.805206,1,4,0,1,1,1000,6,-4
09-04-2025,21,09-04-2025 21:00,1030.690782,2,1,0,3,1,1000,6,8
09-04-2025,22,09-04-2025 22:00,1025.607727,2,1,0,1,1,1000,4,4
09-04-2025,23,09-04-2025 23:00,1031.056603,4,1,0,0,1,1000,5,6
10-04-2025,0,10-04-2025 00:00,1026.118127,1,1,1,3,1,1000,6,7
10-04-2025,1,10-04-2025 01:00,1030.453677,2,2,0,3,1,1000,7,6
10-04-2025,2,10-04-2025 02:00,1026.923721,5,3,1,0,1,1000,9,5
10-04-2025,3,10-04-2025 03:00,1030.140303,2,0,1,1,1,1000,4,7
10-04-2025,4,10-04-2025 04:00,1024.801156,0,0,2,1,1,1000,3,4
10-04-2025,5,10-04-2025 05:00,1025.444224,2,1,1,0,1,1000,4,3
10-04-2025,6,10-04-2025 06:00,1039.259788,5,1,0,2,1,1000,8,12
10-04-2025,7,10-04-2025 07:00,1033.685958,3,1,0,2,1,1000,6,8
10-04-2025,8,10-04-2025 08:00,1025.096158,2,1,0,1,1,1000,4,4
10-04-2025,9,10-04-2025 09:00,1027.723257,4,2,0,1,1,1000,7,6
10-04-2025,10,10-04-2025 10:00,1030.408353,2,1,1,2,1,1000,6,7
10-04-2025,11,10-04-2025 11:00,1031.726118,3,2,1,2,1,1000,8,7
10-04-2025,12,10-04-2025 12:00,1020.919315,1,3,2,1,1,1000,7,0
10-04-2025,13,10-04-2025 13:00,1018.499502,1,2,1,1,1,1000,5,1
10-04-2025,14,10-04-2025 14:00,1018.695071,2,2,0,0,1,1000,4,0
10-04-2025,15,10-04-2025 15:00,1020.398349,2,4,1,3,1,1000,10,3
10-04-2025,16,10-04-2025 16:00,1023.229928,2,3,1,1,1,1000,7,1
10-04-2025,17,10-04-2025 17:00,1015.806017,2,4,0,1,1,1000,7,-2
10-04-2025,18,10-04-2025 18:00,1029.542719,4,3,1,2,1,1000,10,7
10-04-2025,19,10-04-2025 19:00,1010.836757,1,4,1,0,1,1000,6,-5
10-04-2025,20,10-04-2025 20:00,1024.758215,1,2,1,2,1,1000,6,3
10-04-2025,21,10-04-2025 21:00,1040.815134,9,5,1,1,1,1000,16,11
10-04-2025,22,10-04-2025 22:00,1012.994718,0,2,1,0,1,1000,3,-3
10-04-2025,23,10-04-2025 23:00,1028.665577,4,2,0,1,1,1000,7,6
11-04-2025,0,11-04-2025 00:00,1021.378204,1,2,2,1,1,1000,6,2
11-04-2025,1,11-04-2025 01:00,1031.956112,2,0,1,1,1,1000,4,7
11-04-2025,2,11-04-2025 02:00,1025.765755,1,3,2,1,1,1000,7,0
11-04-2025,3,11-04-2025 03:00,1025.895118,4,3,1,1,1,1000,9,5
11-04-2025,4,11-04-2025 04:00,1033.920812,4,3,2,2,1,1000,11,8
11-04-2025,5,11-04-2025 05:00,1019.991348,1,2,1,1,1,1000,5,1
11-04-2025,6,11-04-2025 06:00,1029.667028,2,0,0,2,1,1000,4,8
11-04-2025,7,11-04-2025 07:00,1013.645717,1,3,1,1,1,1000,6,-1
11-04-2025,8,11-04-2025 08:00,1023.471139,1,3,0,4,1,1000,8,4
11-04-2025,9,11-04-2025 09:00,1040.618983,6,0,2,0,1,1000,8,14
11-04-2025,10,11-04-2025 10:00,1029.818457,2,2,2,1,1,1000,7,4
11-04-2025,11,11-04-2025 11:00,1037.907199,4,2,1,2,1,1000,9,9
11-04-2025,12,11-04-2025 12:00,1014.32096,1,1,0,0,1,1000,2,0
11-04-2025,13,11-04-2025 13:00,1029.346032,4,2,0,1,1,1000,7,6
11-04-2025,14,11-04-2025 14:00,1026.05008,2,2,0,3,1,1000,7,6
11-04-2025,15,11-04-2025 15:00,1018.245769,1,3,1,2,1,1000,7,1
11-04-2025,16,11-04-2025 16:00,1018.70959,2,2,0,1,1,1000,5,2
11-04-2025,17,11-04-2025 17:00,1034.330328,4,1,0,2,1,1000,7,10
11-04-2025,18,11-04-2025 18:00,1027.51596,2,2,1,2,1,1000,7,5
11-04-2025,19,11-04-2025 19:00,1038.837937,0,0,1,5,1,1000,6,11
11-04-2025,20,11-04-2025 20:00,1028.932826,1,1,1,2,1,1000,5,5
11-04-2025,21,11-04-2025 21:00,1018.478075,3,2,0,0,1,1000,5,2
11-04-2025,22,11-04-2025 22:00,1033.765072,6,2,0,1,1,1000,9,10
11-04-2025,23,11-04-2025 23:00,1033.801108,5,1,0,0,1,1000,6,8
12-04-2025,0,12-04-2025 00:00,79.38125687,0,0,0,0,0,0,0,0
12-04-2025,1,12-04-2025 01:00,83.2711432,0,0,0,0,0,0,0,0
12-04-2025,2,12-04-2025 02:00,84.23199951,0,0,0,0,0,0,0,0
12-04-2025,3,12-04-2025 03:00,84.21421141,0,0,0,0,0,0,0,0
12-04-2025,4,12-04-2025 04:00,83.85464723,0,0,0,0,0,0,0,0
12-04-2025,5,12-04-2025 05:00,81.67667122,0,0,0,0,0,0,0,0
12-04-2025,6,12-04-2025 06:00,82.55863065,0,0,0,0,0,0,0,0
12-04-2025,7,12-04-2025 07:00,84.25607161,0,0,0,0,0,0,0,0
12-04-2025,8,12-04-2025 08:00,1015.660918,1,3,0,1,1,1000,5,-2
12-04-2025,9,12-04-2025 09:00,1014.258816,2,3,0,0,1,1000,5,-2
12-04-2025,10,12-04-2025 10:00,1035.077661,2,2,1,4,1,1000,9,9
12-04-2025,11,12-04-2025 11:00,1030.403591,2,0,0,2,1,1000,4,8
12-04-2025,12,12-04-2025 12:00,1018.774924,2,3,0,1,1,1000,6,0
12-04-2025,13,12-04-2025 13:00,1039.482039,6,2,2,1,1,1000,11,12
12-04-2025,14,12-04-2025 14:00,1023.865542,4,4,0,1,1,1000,9,2
12-04-2025,15,12-04-2025 15:00,1029.4366,3,2,0,3,1,1000,8,8
12-04-2025,16,12-04-2025 16:00,1040.195608,5,1,0,2,1,1000,8,12
12-04-2025,17,12-04-2025 17:00,1023.117569,3,2,0,1,1,1000,6,4
12-04-2025,18,12-04-2025 18:00,1030.280275,4,1,0,2,1,1000,7,10
12-04-2025,19,12-04-2025 19:00,1050.727575,7,1,2,2,1,1000,12,18
12-04-2025,20,12-04-2025 20:00,82.48407887,0,0,0,0,0,0,0,0
12-04-2025,21,12-04-2025 21:00,81.25411211,0,0,0,0,0,0,0,0
12-04-2025,22,12-04-2025 22:00,84.31202381,0,0,0,0,0,0,0,0
12-04-2025,23,12-04-2025 23:00,87.98012073,0,0,0,0,0,0,0,0
13-04-2025,0,13-04-2025 00:00,85.01180436,0,0,0,0,0,0,0,0
13-04-2025,1,13-04-2025 01:00,81.58902367,0,0,0,0,0,0,0,0
13-04-2025,2,13-04-2025 02:00,84.29607901,0,0,0,0,0,0,0,0
13-04-2025,3,13-04-2025 03:00,86.07766932,0,0,0,0,0,0,0,0
13-04-2025,4,13-04-2025 04:00,83.9357281,0,0,0,0,0,0,0,0
13-04-2025,5,13-04-2025 05:00,83.54946621,0,0,0,0,0,0,0,0
13-04-2025,6,13-04-2025 06:00,84.99308854,0,0,0,0,0,0,0,0
13-04-2025,7,13-04-2025 07:00,86.77407359,0,0,0,0,0,0,0,0
13-04-2025,8,13-04-2025 08:00,1025.114783,2,2,0,1,1,1000,5,2
13-04-2025,9,13-04-2025 09:00,1046.969671,3,1,0,6,1,1000,10,16
13-04-2025,10,13-04-2025 10:00,1019.913267,2,3,0,1,1,1000,6,0
13-04-2025,11,13-04-2025 11:00,1013.0114,1,5,1,1,1,1000,8,-5
13-04-2025,12,13-04-2025 12:00,1032.491036,4,1,0,1,1,1000,6,8
13-04-2025,13,13-04-2025 13:00,1034.996027,2,1,3,2,1,1000,8,9
13-04-2025,14,13-04-2025 14:00,1035.036326,2,1,2,1,1,1000,6,6
13-04-2025,15,13-04-2025 15:00,1022.379136,2,2,0,1,1,1000,5,2
13-04-2025,16,13-04-2025 16:00,1004.420129,1,6,0,0,1,1000,7,-10
13-04-2025,17,13-04-2025 17:00,1021.181397,2,3,0,2,1,1000,7,2
13-04-2025,18,13-04-2025 18:00,1019.398844,2,3,0,1,1,1000,6,0
13-04-2025,19,13-04-2025 19:00,1028.512093,2,0,0,0,1,1000,2,4
13-04-2025,20,13-04-2025 20:00,84.4488329,0,0,0,0,0,0,0,0
13-04-2025,21,13-04-2025 21:00,83.09055035,0,0,0,0,0,0,0,0
13-04-2025,22,13-04-2025 22:00,81.86200303,0,0,0,0,0,0,0,0
13-04-2025,23,13-04-2025 23:00,83.19084114,0,0,0,0,0,0,0,0
14-04-2025,0,14-04-2025 00:00,1027.307571,1,1,0,3,1,1000,5,6
14-04-2025,1,14-04-2025 01:00,1010.5641,1,5,0,2,1,1000,8,-4
14-04-2025,2,14-04-2025 02:00,1028.590238,2,1,0,1,1,1000,4,4
14-04-2025,3,14-04-2025 03:00,1025.551401,2,1,1,1,1,1000,5,5
14-04-2025,4,14-04-2025 04:00,1022.64655,1,3,1,3,1,1000,8,3
14-04-2025,5,14-04-2025 05:00,1042.3166,8,2,2,0,1,1000,12,14
14-04-2025,6,14-04-2025 06:00,1017.407852,1,1,0,1,1,1000,3,2
14-04-2025,7,14-04-2025 07:00,1021.430493,1,2,2,1,1,1000,6,2
14-04-2025,8,14-04-2025 08:00,1019.445748,1,2,0,1,1,1000,4,0
14-04-2025,9,14-04-2025 09:00,1031.880704,3,0,0,1,1,1000,4,8
14-04-2025,10,14-04-2025 10:00,1030.944218,3,1,0,2,1,1000,6,8
14-04-2025,11,14-04-2025 11:00,1011.847197,3,5,0,0,1,1000,8,-4
14-04-2025,12,14-04-2025 12:00,1010.843217,2,4,0,0,1,1000,6,-4
14-04-2025,13,14-04-2025 13:00,1009.745552,2,4,1,0,1,1000,7,-3
14-04-2025,14,14-04-2025 14:00,1025.801751,2,0,1,0,1,1000,3,5
14-04-2025,15,14-04-2025 15:00,1027.553146,1,1,1,1,1,1000,4,3
14-04-2025,16,14-04-2025 16:00,1020.643896,2,3,0,2,1,1000,7,2
14-04-2025,17,14-04-2025 17:00,1031.576851,6,3,0,1,1,1000,10,8
14-04-2025,18,14-04-2025 18:00,1029.323306,1,0,1,1,1,1000,3,5
14-04-2025,19,14-04-2025 19:00,1034.778266,3,1,1,2,1,1000,7,9
14-04-2025,20,14-04-2025 20:00,1022.329863,2,2,0,2,1,1000,6,4
14-04-2025,21,14-04-2025 21:00,1044.798159,6,1,0,2,1,1000,9,14
14-04-2025,22,14-04-2025 22:00,1009.046377,0,5,0,1,1,1000,6,-8
14-04-2025,23,14-04-2025 23:00,1032.055011,3,1,1,1,1,1000,6,7
15-04-2025,0,15-04-2025 00:00,1029.400987,3,1,0,1,1,1000,5,6
15-04-2025,1,15-04-2025 01:00,1022.544857,1,2,0,3,1,1000,6,4
15-04-2025,2,15-04-2025 02:00,1041.48154,7,3,0,3,1,1000,13,14
15-04-2025,3,15-04-2025 03:00,1008.795806,1,4,0,1,1,1000,6,-4
15-04-2025,4,15-04-2025 04:00,1008.432627,0,5,0,3,1,1000,8,-4
15-04-2025,5,15-04-2025 05:00,1031.262086,5,3,0,2,1,1000,10,8
15-04-2025,6,15-04-2025 06:00,1017.135105,2,6,1,2,1,1000,11,-3
15-04-2025,7,15-04-2025 07:00,1036.250051,2,2,1,4,1,1000,9,9
15-04-2025,8,15-04-2025 08:00,1033.147898,2,1,1,2,1,1000,6,7
15-04-2025,9,15-04-2025 09:00,1036.636438,1,0,0,4,1,1000,5,10
15-04-2025,10,15-04-2025 10:00,1030.541539,5,1,0,1,1,1000,7,10
15-04-2025,11,15-04-2025 11:00,1017.53959,0,3,1,1,1,1000,5,-3
15-04-2025,12,15-04-2025 12:00,1039.335793,2,1,1,4,1,1000,8,11
15-04-2025,13,15-04-2025 13:00,1025.133854,3,1,0,1,1,1000,5,6
15-04-2025,14,15-04-2025 14:00,1031.068644,4,3,1,2,1,1000,10,7
15-04-2025,15,15-04-2025 15:00,1021.68543,2,2,1,0,1,1000,5,1
15-04-2025,16,15-04-2025 16:00,1023.520015,3,3,0,2,1,1000,8,4
15-04-2025,17,15-04-2025 17:00,1033.669099,5,2,0,1,1,1000,8,8
15-04-2025,18,15-04-2025 18:00,1018.484428,1,3,1,1,1,1000,6,-1
15-04-2025,19,15-04-2025 19:00,1042.26569,2,0,2,3,1,1000,7,12
15-04-2025,20,15-04-2025 20:00,1017.140836,3,5,1,1,1,1000,10,-1
15-04-2025,21,15-04-2025 21:00,1033.225771,3,1,0,2,1,1000,6,8
15-04-2025,22,15-04-2025 22:00,1032.036236,4,2,0,3,1,1000,9,10
15-04-2025,23,15-04-2025 23:00,1029.572779,2,2,1,2,1,1000,7,5
16-04-2025,0,16-04-2025 00:00,1015.302817,2,2,0,0,1,1000,4,0
16-04-2025,1,16-04-2025 01:00,1008.893128,2,5,0,0,1,1000,7,-6
16-04-2025,2,16-04-2025 02:00,1031.076127,0,2,0,5,1,1000,7,6
16-04-2025,3,16-04-2025 03:00,1037.046364,5,3,2,2,1,1000,12,10
16-04-2025,4,16-04-2025 04:00,1019.72195,2,2,0,0,1,1000,4,0
16-04-2025,5,16-04-2025 05:00,1023.113051,2,2,0,2,1,1000,6,4
16-04-2025,6,16-04-2025 06:00,1015.951551,1,1,0,0,1,1000,2,0
16-04-2025,7,16-04-2025 07:00,1021.665766,3,6,1,4,1,1000,14,3
16-04-2025,8,16-04-2025 08:00,1028.478454,3,3,0,3,1,1000,9,6
16-04-2025,9,16-04-2025 09:00,1030.793661,4,2,2,0,1,1000,8,6
16-04-2025,10,16-04-2025 10:00,1028.872631,2,0,1,0,1,1000,3,5
16-04-2025,11,16-04-2025 11:00,1027.64475,3,2,1,1,1,1000,7,5
16-04-2025,12,16-04-2025 12:00,1039.367285,3,0,0,2,1,1000,5,10
16-04-2025,13,16-04-2025 13:00,1025.181691,3,1,1,0,1,1000,5,5
16-04-2025,14,16-04-2025 14:00,1032.726825,4,3,0,3,1,1000,10,8
16-04-2025,15,16-04-2025 15:00,1019.153071,1,2,0,1,1,1000,4,0
16-04-2025,16,16-04-2025 16:00,1041.997132,6,1,0,2,1,1000,9,14
16-04-2025,17,16-04-2025 17:00,1029.623361,3,2,1,1,1,1000,7,5
16-04-2025,18,16-04-2025 18:00,1021.945282,3,2,0,0,1,1000,5,2
16-04-2025,19,16-04-2025 19:00,1041.328499,4,2,1,4,1,1000,11,13
16-04-2025,20,16-04-2025 20:00,1013.263457,2,4,1,1,1,1000,8,-1
16-04-2025,21,16-04-2025 21:00,1040.291185,3,1,1,3,1,1000,8,11
16-04-2025,22,16-04-2025 22:00,1026.872845,3,2,1,1,1,1000,7,5
16-04-2025,23,16-04-2025 23:00,1041.443703,9,3,1,0,1,1000,13,13
17-04-2025,0,17-04-2025 00:00,1036.046742,5,1,0,0,1,1000,6,8
17-04-2025,1,17-04-2025 01:00,1008.022809,1,4,0,0,1,1000,5,-6
17-04-2025,2,17-04-2025 02:00,1023.711819,3,2,0,1,1,1000,6,4
17-04-2025,3,17-04-2025 03:00,1036.278233,5,3,0,3,1,1000,11,10
17-04-2025,4,17-04-2025 04:00,1025.763906,1,2,0,3,1,1000,6,4
17-04-2025,5,17-04-2025 05:00,1041.714597,7,2,0,2,1,1000,11,14
17-04-2025,6,17-04-2025 06:00,1029.829245,3,2,0,2,1,1000,7,6
17-04-2025,7,17-04-2025 07:00,1025.519638,3,1,1,0,1,1000,5,5
17-04-2025,8,17-04-2025 08:00,1029.250954,4,3,0,1,1,1000,8,4
17-04-2025,9,17-04-2025 09:00,1020.478664,3,5,2,1,1,1000,11,0
17-04-2025,10,17-04-2025 10:00,1016.662205,1,3,0,2,1,1000,6,0
17-04-2025,11,17-04-2025 11:00,1028.216032,2,1,1,2,1,1000,6,7
17-04-2025,12,17-04-2025 12:00,1029.581824,2,1,0,3,1,1000,6,8
17-04-2025,13,17-04-2025 13:00,1033.349434,4,1,1,2,1,1000,8,11
17-04-2025,14,17-04-2025 14:00,1037.635998,3,0,0,3,1,1000,6,12
17-04-2025,15,17-04-2025 15:00,1017.188635,2,4,1,1,1,1000,8,-1
17-04-2025,16,17-04-2025 16:00,1017.768556,2,3,0,1,1,1000,6,0
17-04-2025,17,17-04-2025 17:00,1028.888266,2,2,0,3,1,1000,7,6
17-04-2025,18,17-04-2025 18:00,1026.773572,2,2,1,2,1,1000,7,5
17-04-2025,19,17-04-2025 19:00,1041.819559,3,3,1,5,1,1000,12,11
17-04-2025,20,17-04-2025 20:00,1022.181917,1,2,2,1,1,1000,6,2
17-04-2025,21,17-04-2025 21:00,1007.998967,1,4,1,0,1,1000,6,-5
17-04-2025,22,17-04-2025 22:00,1021.840472,1,1,0,1,1,1000,3,2
17-04-2025,23,17-04-2025 23:00,1026.826824,1,0,1,1,1,1000,3,5
18-04-2025,0,18-04-2025 00:00,1033.5817,2,0,1,2,1,1000,5,9
18-04-2025,1,18-04-2025 01:00,1028.680557,4,3,2,0,1,1000,9,4
18-04-2025,2,18-04-2025 02:00,1031.007421,2,1,0,2,1,1000,5,6
18-04-2025,3,18-04-2025 03:00,1048.36746,6,2,0,5,1,1000,13,18
18-04-2025,4,18-04-2025 04:00,1028.922978,3,2,0,3,1,1000,8,8
18-04-2025,5,18-04-2025 05:00,1031.116702,2,0,0,1,1,1000,3,6
18-04-2025,6,18-04-2025 06:00,1033.669156,2,1,2,1,1,1000,6,6
18-04-2025,7,18-04-2025 07:00,1038.157986,4,2,0,3,1,1000,9,10
18-04-2025,8,18-04-2025 08:00,1032.927904,3,1,1,1,1,1000,6,7
18-04-2025,9,18-04-2025 09:00,1037.73028,2,1,0,4,1,1000,7,10
18-04-2025,10,18-04-2025 10:00,1027.931617,2,1,0,1,1,1000,4,4
18-04-2025,11,18-04-2025 11:00,1033.903215,2,0,1,2,1,1000,5,9
18-04-2025,12,18-04-2025 12:00,1026.613819,3,2,1,1,1,1000,7,5
18-04-2025,13,18-04-2025 13:00,1026.031481,3,2,0,1,1,1000,6,4
18-04-2025,14,18-04-2025 14:00,1027.591756,2,1,1,1,1,1000,5,5
18-04-2025,15,18-04-2025 15:00,1023.710799,2,1,1,0,1,1000,4,3
18-04-2025,16,18-04-2025 16:00,1025.835473,0,1,0,4,1,1000,5,6
18-04-2025,17,18-04-2025 17:00,1027.634502,1,3,0,4,1,1000,8,4
18-04-2025,18,18-04-2025 18:00,1042.819289,4,2,1,3,1,1000,10,11
18-04-2025,19,18-04-2025 19:00,1019.569295,0,2,1,1,1,1000,4,-1
18-04-2025,20,18-04-2025 20:00,1041.346237,5,1,0,2,1,1000,8,12
18-04-2025,21,18-04-2025 21:00,1034.1689,4,1,0,1,1,1000,6,8
18-04-2025,22,18-04-2025 22:00,1024.210242,2,2,1,1,1,1000,6,3
18-04-2025,23,18-04-2025 23:00,1012.173079,1,4,1,1,1,1000,7,-3
19-04-2025,0,19-04-2025 00:00,84.08288592,0,0,0,0,0,0,0,0
19-04-2025,1,19-04-2025 01:00,86.25208445,0,0,0,0,0,0,0,0
19-04-2025,2,19-04-2025 02:00,86.07439306,0,0,0,0,0,0,0,0
19-04-2025,3,19-04-2025 03:00,86.42458628,0,0,0,0,0,0,0,0
19-04-2025,4,19-04-2025 04:00,84.8111136,0,0,0,0,0,0,0,0
19-04-2025,5,19-04-2025 05:00,80.69500886,0,0,0,0,0,0,0,0
19-04-2025,6,19-04-2025 06:00,80.78417074,0,0,0,0,0,0,0,0
19-04-2025,7,19-04-2025 07:00,84.13879732,0,0,0,0,0,0,0,0
19-04-2025,8,19-04-2025 08:00,1032.403873,4,2,1,2,1,1000,9,9
19-04-2025,9,19-04-2025 09:00,1024.889097,2,2,1,1,1,1000,6,3
19-04-2025,10,19-04-2025 10:00,1036.224141,4,2,2,3,1,1000,11,12
19-04-2025,11,19-04-2025 11:00,1024.799496,3,1,0,1,1,1000,5,6
19-04-2025,12,19-04-2025 12:00,1030.832142,4,1,0,2,1,1000,7,10
19-04-2025,13,19-04-2025 13:00,1037.593764,4,2,1,2,1,1000,9,9
19-04-2025,14,19-04-2025 14:00,1030.262277,2,1,1,1,1,1000,5,5
19-04-2025,15,19-04-2025 15:00,1010.992032,2,4,0,0,1,1000,6,-4
19-04-2025,16,19-04-2025 16:00,1007.620599,1,4,0,0,1,1000,5,-6
19-04-2025,17,19-04-2025 17:00,1018.468029,0,5,2,3,1,1000,10,-2
19-04-2025,18,19-04-2025 18:00,1020.477699,1,4,1,3,1,1000,9,1
19-04-2025,19,19-04-2025 19:00,1043.491379,5,1,0,3,1,1000,9,14
19-04-2025,20,19-04-2025 20:00,85.19054661,0,0,0,0,0,0,0,0
19-04-2025,21,19-04-2025 21:00,81.34065377,0,0,0,0,0,0,0,0
19-04-2025,22,19-04-2025 22:00,82.6771297,0,0,0,0,0,0,0,0
19-04-2025,23,19-04-2025 23:00,83.06430831,0,0,0,0,0,0,0,0
20-04-2025,0,20-04-2025 00:00,86.46501926,0,0,0,0,0,0,0,0
20-04-2025,1,20-04-2025 01:00,83.6167154,0,0,0,0,0,0,0,0
20-04-2025,2,20-04-2025 02:00,80.34656708,0,0,0,0,0,0,0,0
20-04-2025,3,20-04-2025 03:00,83.18747699,0,0,0,0,0,0,0,0
20-04-2025,4,20-04-2025 04:00,87.08540651,0,0,0,0,0,0,0,0
20-04-2025,5,20-04-2025 05:00,84.28073933,0,0,0,0,0,0,0,0
20-04-2025,6,20-04-2025 06:00,84.17012588,0,0,0,0,0,0,0,0
20-04-2025,7,20-04-2025 07:00,86.07772186,0,0,0,0,0,0,0,0
20-04-2025,8,20-04-2025 08:00,1034.016415,4,3,0,4,1,1000,11,10
20-04-2025,9,20-04-2025 09:00,1025.23275,2,2,0,3,1,1000,7,6
20-04-2025,10,20-04-2025 10:00,1041.857293,6,1,0,2,1,1000,9,14
20-04-2025,11,20-04-2025 11:00,1032.26316,3,4,2,3,1,1000,12,6
20-04-2025,12,20-04-2025 12:00,1035.369187,4,1,0,3,1,1000,8,12
20-04-2025,13,20-04-2025 13:00,1017.764335,2,1,0,0,1,1000,3,2
20-04-2025,14,20-04-2025 14:00,1025.63856,2,1,0,2,1,1000,5,6
20-04-2025,15,20-04-2025 15:00,1019.950743,2,1,1,1,1,1000,5,5
20-04-2025,16,20-04-2025 16:00,1019.782939,2,2,0,1,1,1000,5,2
20-04-2025,17,20-04-2025 17:00,1022.735186,3,3,0,1,1,1000,7,2
20-04-2025,18,20-04-2025 18:00,1025.990558,4,3,1,1,1,1000,9,5
20-04-2025,19,20-04-2025 19:00,1040.557773,5,1,0,2,1,1000,8,12
20-04-2025,20,20-04-2025 20:00,85.53643415,0,0,0,0,0,0,0,0
20-04-2025,21,20-04-2025 21:00,84.55241134,0,0,0,0,0,0,0,0
20-04-2025,22,20-04-2025 22:00,85.88563892,0,0,0,0,0,0,0,0
20-04-2025,23,20-04-2025 23:00,87.08983855,0,0,0,0,0,0,0,0
21-04-2025,0,21-04-2025 00:00,1019.632624,2,2,0,1,1,1000,5,2
21-04-2025,1,21-04-2025 01:00,1020.134988,1,3,1,2,1,1000,7,1
21-04-2025,2,21-04-2025 02:00,1022.17361,1,3,1,1,1,1000,6,-1
21-04-2025,3,21-04-2025 03:00,1033.9691,2,1,1,2,1,1000,6,7
21-04-2025,4,21-04-2025 04:00,1036.820208,4,1,0,2,1,1000,7,10
21-04-2025,5,21-04-2025 05:00,1018.376422,1,5,0,4,1,1000,10,0
21-04-2025,6,21-04-2025 06:00,1020.352894,1,1,1,0,1,1000,3,1
21-04-2025,7,21-04-2025 07:00,1015.346538,0,2,1,0,1,1000,3,-3
21-04-2025,8,21-04-2025 08:00,1039.24128,3,0,1,2,1,1000,6,11
21-04-2025,9,21-04-2025 09:00,1025.942872,4,2,0,1,1,1000,7,6
21-04-2025,10,21-04-2025 10:00,1039.343822,5,0,0,2,1,1000,7,14
21-04-2025,11,21-04-2025 11:00,1025.801317,3,2,0,1,1,1000,6,4
21-04-2025,12,21-04-2025 12:00,1006.863305,1,5,0,0,1,1000,6,-8
21-04-2025,13,21-04-2025 13:00,1014.535092,3,4,0,1,1,1000,8,0
21-04-2025,14,21-04-2025 14:00,1022.258908,2,1,0,2,1,1000,5,6
21-04-2025,15,21-04-2025 15:00,1029.253897,5,3,1,0,1,1000,9,5
21-04-2025,16,21-04-2025 16:00,1022.442449,3,2,0,0,1,1000,5,2
21-04-2025,17,21-04-2025 17:00,1020.6269,3,1,1,0,1,1000,5,5
21-04-2025,18,21-04-2025 18:00,1020.516857,3,3,0,1,1,1000,7,2
21-04-2025,19,21-04-2025 19:00,1015.384216,2,5,0,2,1,1000,9,-2
21-04-2025,20,21-04-2025 20:00,1016.748982,2,4,0,2,1,1000,8,0
21-04-2025,21,21-04-2025 21:00,1044.930659,4,3,4,3,1,1000,14,12
21-04-2025,22,21-04-2025 22:00,1025.038573,3,3,0,3,1,1000,9,6
21-04-2025,23,21-04-2025 23:00,1033.131356,0,1,1,5,1,1000,7,9
22-04-2025,0,22-04-2025 00:00,1034.450074,5,1,0,2,1,1000,8,12
22-04-2025,1,22-04-2025 01:00,1024.672511,4,4,0,1,1,1000,9,2
22-04-2025,2,22-04-2025 02:00,1028.278004,2,0,0,1,1,1000,3,6
22-04-2025,3,22-04-2025 03:00,1038.79982,1,1,0,6,1,1000,8,12
22-04-2025,4,22-04-2025 04:00,1039.605687,2,2,0,5,1,1000,9,10
22-04-2025,5,22-04-2025 05:00,1025.552067,2,1,0,1,1,1000,4,4
22-04-2025,6,22-04-2025 06:00,1021.642078,2,2,1,0,1,1000,5,1
22-04-2025,7,22-04-2025 07:00,1015.307921,4,4,0,0,1,1000,8,0
22-04-2025,8,22-04-2025 08:00,1037.898089,5,2,1,2,1,1000,10,11
22-04-2025,9,22-04-2025 09:00,1041.854801,3,2,0,5,1,1000,10,12
22-04-2025,10,22-04-2025 10:00,1009.407623,0,3,0,0,1,1000,3,-6
22-04-2025,11,22-04-2025 11:00,1023.57781,2,1,1,0,1,1000,4,3
22-04-2025,12,22-04-2025 12:00,1025.337825,2,2,2,1,1,1000,7,4
22-04-2025,13,22-04-2025 13:00,1021.905989,1,2,0,2,1,1000,5,2
22-04-2025,14,22-04-2025 14:00,1038.252026,2,2,1,5,1,1000,10,11
22-04-2025,15,22-04-2025 15:00,1030.82729,1,0,0,3,1,1000,4,8
22-04-2025,16,22-04-2025 16:00,1026.050288,3,2,0,2,1,1000,7,6
22-04-2025,17,22-04-2025 17:00,1035.930285,2,1,1,3,1,1000,7,9
22-04-2025,18,22-04-2025 18:00,1009.796317,1,3,0,1,1,1000,5,-2
22-04-2025,19,22-04-2025 19:00,1040.241715,2,2,0,7,1,1000,11,14
22-04-2025,20,22-04-2025 20:00,1040.731026,3,1,0,4,1,1000,8,12
